Product ID,Product Name,Category,Sub-Category,Total_Sales,Transaction_Count,Avg_Sale,Total_Profit,Avg_Profit,Total_Quantity,Avg_Discount,Profit_Margin,Sales_per_Transaction,Cumulative_Sales,Cumulative_Percentage,ABC_Class,CoV,XYZ_Class,ABC_XYZ_Matrix
TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,0.41,7,0.06,3.33,0.48,1.31,0.07,812.1951219512196,0.058571428571428566,71.74000000000004,12.917747046960534,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,0.41,4,0.1,1.85,0.46,0.77,0.24,451.219512195122,0.1025,72.15000000000003,12.991573033707867,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10001212,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,0.41,7,0.06,3.06,0.44,1.31,0.18,746.3414634146342,0.058571428571428566,72.56000000000003,13.065399020455203,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10001664,"Novimex Swivel Stool, Black",Furniture,Chairs,0.41,14,0.03,6.25,0.45,3.77,0.1,1524.3902439024391,0.029285714285714283,72.97000000000003,13.139225007202537,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10000974,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,0.41,7,0.06,3.18,0.45,1.31,0.18,775.609756097561,0.058571428571428566,73.38000000000002,13.21305099394987,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002990,"Dania Library with Doors, Traditional",Furniture,Bookcases,0.41,6,0.07,2.9,0.48,1.62,0.05,707.3170731707318,0.06833333333333333,73.79000000000002,13.286876980697206,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10000407,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,0.41,6,0.07,2.8,0.47,1.62,0.04,682.9268292682926,0.06833333333333333,74.20000000000002,13.36070296744454,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10002900,"Smead Lockers, Wire Frame",Office Supplies,Storage,0.41,14,0.03,6.13,0.44,3.08,0.15,1495.121951219512,0.029285714285714283,74.61000000000001,13.434528954191874,A - High Value,0.0,X - Stable Demand,AX
TEC-MOT-10000554,"Motorola Smart Phone, Full Size",Technology,Phones,0.41,6,0.07,2.78,0.46,0.77,0.2,678.0487804878048,0.06833333333333333,75.02000000000001,13.50835494093921,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003365,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,0.41,7,0.06,3.26,0.47,1.31,0.18,795.1219512195122,0.058571428571428566,75.43,13.582180927686544,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,0.4,8,0.05,3.46,0.43,1.54,0.09,864.9999999999999,0.05,75.83000000000001,13.654206280610772,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10003917,"KitchenAid Stove, Silver",Office Supplies,Appliances,0.4,4,0.1,1.97,0.49,1.08,0.13,492.5,0.1,76.23000000000002,13.726231633535004,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10002555,"Eldon Lockers, Industrial",Office Supplies,Storage,0.4,16,0.02,7.28,0.46,2.85,0.18,1820.0,0.025,76.63000000000002,13.798256986459235,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,0.4,8,0.05,3.57,0.45,1.77,0.26,892.4999999999999,0.05,77.03000000000003,13.870282339383467,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003581,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,0.4,8,0.05,3.69,0.46,1.08,0.13,922.5,0.05,77.43000000000004,13.942307692307695,A - High Value,0.0,X - Stable Demand,AX
TEC-MOT-10003348,"Motorola Smart Phone, Full Size",Technology,Phones,0.4,8,0.05,3.69,0.46,0.62,0.29,922.5,0.05,77.83000000000004,14.014333045231925,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10002526,"Sharp Wireless Fax, Digital",Technology,Copiers,0.4,6,0.07,2.86,0.48,1.54,0.07,715.0,0.06666666666666667,78.23000000000005,14.086358398156158,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10004078,"Sharp Fax Machine, Laser",Technology,Copiers,0.4,6,0.07,2.66,0.44,2.0,0.03,665.0,0.06666666666666667,78.63000000000005,14.158383751080386,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000596,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,0.4,6,0.07,2.86,0.48,1.38,0.18,715.0,0.06666666666666667,79.03000000000006,14.230409104004615,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,0.4,5,0.08,2.39,0.48,0.85,0.24,597.5,0.08,79.43000000000006,14.302434456928847,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10001372,"Safco Classic Bookcase, Pine",Furniture,Bookcases,0.4,4,0.1,1.79,0.45,1.31,0.03,447.49999999999994,0.1,79.83000000000007,14.374459809853077,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10001931,"Cuisinart Stove, Red",Office Supplies,Appliances,0.4,5,0.08,2.42,0.48,1.0,0.12,605.0,0.08,80.23000000000008,14.446485162777309,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000210,"Ikea Library with Doors, Pine",Furniture,Bookcases,0.39,8,0.05,3.66,0.46,1.38,0.05,938.4615384615385,0.04875,80.62000000000008,14.51670988187843,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10000885,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,0.39,10,0.04,4.47,0.45,2.0,0.21,1146.153846153846,0.039,81.01000000000008,14.586934600979557,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,0.39,7,0.06,3.29,0.47,1.08,0.17,843.5897435897436,0.055714285714285716,81.40000000000008,14.657159320080678,A - High Value,0.0,X - Stable Demand,AX
FUR-SAU-10004653,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,0.39,9,0.04,4.19,0.47,0.92,0.08,1074.3589743589744,0.043333333333333335,81.79000000000008,14.727384039181802,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10002090,"Hamilton Beach Refrigerator, Red",Office Supplies,Appliances,0.39,4,0.1,1.96,0.49,1.08,0.08,502.56410256410254,0.0975,82.18000000000008,14.797608758282927,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,0.39,8,0.05,3.61,0.45,1.54,0.12,925.6410256410255,0.04875,82.57000000000008,14.867833477384048,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,0.39,10,0.04,4.43,0.44,1.69,0.26,1135.8974358974358,0.039,82.96000000000008,14.938058196485175,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10002566,"Tenex Lockers, Wire Frame",Office Supplies,Storage,0.39,12,0.03,5.37,0.45,3.15,0.21,1376.923076923077,0.0325,83.35000000000008,15.008282915586296,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10003102,"Canon Copy Machine, Color",Technology,Copiers,0.38,7,0.05,3.05,0.44,2.08,0.1,802.6315789473683,0.054285714285714284,83.73000000000008,15.076707000864314,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,0.38,8,0.05,3.62,0.45,2.08,0.22,952.6315789473686,0.0475,84.11000000000007,15.14513108614233,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10002252,"Cuisinart Stove, Black",Office Supplies,Appliances,0.38,5,0.08,2.3,0.46,1.46,0.0,605.2631578947368,0.076,84.49000000000007,15.213555171420348,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10000729,"KitchenAid Refrigerator, White",Office Supplies,Appliances,0.38,6,0.06,2.68,0.45,1.31,0.23,705.2631578947369,0.06333333333333334,84.87000000000006,15.281979256698367,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10000624,"Eldon File Cart, Single Width",Office Supplies,Storage,0.38,19,0.02,8.54,0.45,4.62,0.16,2247.3684210526317,0.02,85.25000000000006,15.350403341976381,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10000794,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,0.38,6,0.06,2.79,0.47,1.69,0.1,734.2105263157895,0.06333333333333334,85.63000000000005,15.4188274272544,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10002962,"Motorola Smart Phone, Full Size",Technology,Phones,0.38,3,0.13,1.51,0.5,0.85,0.16,397.3684210526316,0.12666666666666668,86.01000000000005,15.487251512532415,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10000892,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,0.38,6,0.06,2.57,0.43,2.0,0.12,676.3157894736842,0.06333333333333334,86.39000000000004,15.555675597810433,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10000866,"Belkin Router, Erganomic",Technology,Accessories,0.38,7,0.05,3.05,0.44,2.77,0.24,802.6315789473683,0.054285714285714284,86.77000000000004,15.624099683088449,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10003713,"Nokia Smart Phone, Cordless",Technology,Phones,0.38,3,0.13,1.47,0.49,0.85,0.1,386.84210526315786,0.12666666666666668,87.15000000000003,15.692523768366467,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002892,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,0.38,5,0.08,2.33,0.47,1.46,0.19,613.1578947368421,0.076,87.53000000000003,15.760947853644486,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10002872,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,0.38,9,0.04,3.93,0.44,0.92,0.16,1034.2105263157896,0.042222222222222223,87.91000000000003,15.8293719389225,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10001633,"Sharp Fax Machine, High-Speed",Technology,Copiers,0.37,8,0.05,3.58,0.45,1.85,0.14,967.5675675675675,0.04625,88.28000000000003,15.895995390377415,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000288,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,0.37,5,0.07,2.19,0.44,1.15,0.05,591.8918918918919,0.074,88.65000000000003,15.962618841832327,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10004771,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,0.37,5,0.07,2.3,0.46,1.23,0.06,621.6216216216216,0.074,89.02000000000004,16.02924229328724,A - High Value,0.0,X - Stable Demand,AX
FUR-HAR-10002873,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,0.37,5,0.07,2.3,0.46,1.46,0.31,621.6216216216216,0.074,89.39000000000004,16.095865744742152,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10002891,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,0.37,4,0.09,1.75,0.44,1.31,0.18,472.97297297297297,0.0925,89.76000000000005,16.162489196197065,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001056,"Belkin Router, USB",Technology,Accessories,0.37,7,0.05,3.34,0.48,1.92,0.0,902.7027027027026,0.05285714285714286,90.13000000000005,16.22911264765198,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10003762,"Motorola Smart Phone, Full Size",Technology,Phones,0.37,3,0.12,1.46,0.49,1.0,0.24,394.5945945945946,0.12333333333333334,90.50000000000006,16.295736099106893,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10003800,"Hewlett Wireless Fax, Color",Technology,Copiers,0.37,6,0.06,2.65,0.44,1.62,0.25,716.2162162162163,0.06166666666666667,90.87000000000006,16.362359550561806,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10001099,"Hoover Stove, Black",Office Supplies,Appliances,0.37,6,0.06,2.64,0.44,0.77,0.1,713.5135135135135,0.06166666666666667,91.24000000000007,16.428983002016718,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10004381,"Smead Lockers, Industrial",Office Supplies,Storage,0.37,10,0.04,4.53,0.45,4.08,0.0,1224.3243243243244,0.037,91.61000000000007,16.49560645347163,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,0.37,8,0.05,3.61,0.45,2.0,0.22,975.6756756756756,0.04625,91.98000000000008,16.562229904926543,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000035,"Dania Classic Bookcase, Pine",Furniture,Bookcases,0.37,5,0.07,2.42,0.48,1.23,0.04,654.0540540540541,0.074,92.35000000000008,16.628853356381455,A - High Value,0.0,X - Stable Demand,AX
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,0.36,6,0.06,2.81,0.47,1.62,0.27,780.5555555555557,0.06,92.71000000000008,16.693676174013262,A - High Value,0.0,X - Stable Demand,AX
OFF-FEL-10002867,"Fellowes Lockers, Single Width",Office Supplies,Storage,0.36,15,0.02,6.62,0.44,2.38,0.21,1838.888888888889,0.024,93.07000000000008,16.75849899164507,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10004665,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,0.36,5,0.07,2.4,0.48,1.23,0.13,666.6666666666667,0.072,93.43000000000008,16.823321809276877,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10002312,"KitchenAid Refrigerator, Black",Office Supplies,Appliances,0.36,4,0.09,1.76,0.44,1.23,0.25,488.8888888888889,0.09,93.79000000000008,16.888144626908684,A - High Value,0.0,X - Stable Demand,AX
OFF-SME-10000746,"Smead Lockers, Industrial",Office Supplies,Storage,0.36,13,0.03,5.82,0.45,2.54,0.17,1616.6666666666667,0.02769230769230769,94.15000000000008,16.952967444540487,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10002376,"Hewlett Fax Machine, Laser",Technology,Copiers,0.36,8,0.05,3.74,0.47,1.62,0.12,1038.888888888889,0.045,94.51000000000008,17.017790262172294,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10001066,"Apple Smart Phone, Cordless",Technology,Phones,0.36,6,0.06,2.68,0.45,0.69,0.24,744.4444444444446,0.06,94.87000000000008,17.0826130798041,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10002040,"Brother Fax Machine, Digital",Technology,Copiers,0.36,7,0.05,3.26,0.47,1.77,0.11,905.5555555555555,0.05142857142857143,95.23000000000008,17.147435897435905,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10003282,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,0.36,3,0.12,1.48,0.49,1.31,0.04,411.11111111111114,0.12,95.59000000000007,17.212258715067712,A - High Value,0.0,X - Stable Demand,AX
OFF-FEL-10004665,"Fellowes Lockers, Blue",Office Supplies,Storage,0.36,16,0.02,7.11,0.44,2.31,0.19,1975.0,0.0225,95.95000000000007,17.27708153269952,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,0.36,13,0.03,5.71,0.44,3.69,0.3,1586.111111111111,0.02769230769230769,96.31000000000007,17.341904350331326,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10001818,"Sharp Wireless Fax, Digital",Technology,Copiers,0.36,9,0.04,3.92,0.44,2.15,0.21,1088.888888888889,0.04,96.67000000000007,17.406727167963133,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10000932,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,0.36,5,0.07,2.43,0.49,1.77,0.09,675.0000000000001,0.072,97.03000000000007,17.47154998559494,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,0.36,13,0.03,5.85,0.45,2.77,0.09,1625.0,0.02769230769230769,97.39000000000007,17.536372803226744,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines,0.35,1,0.35,0.18,0.18,0.23,0.59,51.42857142857144,0.35,97.74000000000007,17.599394987035446,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,0.35,9,0.04,4.02,0.45,1.85,0.2,1148.5714285714287,0.03888888888888889,98.09000000000006,17.662417170844144,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10004567,"Brother Fax Machine, Color",Technology,Copiers,0.35,6,0.06,2.87,0.48,1.46,0.03,820.0000000000001,0.05833333333333333,98.44000000000005,17.725439354652845,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines,0.35,2,0.17,0.94,0.47,0.38,0.24,268.5714285714286,0.175,98.79000000000005,17.78846153846154,A - High Value,0.0,X - Stable Demand,AX
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,0.35,8,0.04,3.67,0.46,1.54,0.19,1048.5714285714287,0.04375,99.14000000000004,17.851483722270242,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10002672,"Cisco Smart Phone, Full Size",Technology,Phones,0.35,3,0.12,1.41,0.47,1.15,0.0,402.85714285714283,0.11666666666666665,99.49000000000004,17.914505906078944,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,0.35,5,0.07,2.08,0.42,1.62,0.24,594.2857142857143,0.06999999999999999,99.84000000000003,17.97752808988764,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10002395,"Rogers Lockers, Single Width",Office Supplies,Storage,0.35,10,0.03,4.58,0.46,2.62,0.14,1308.5714285714287,0.034999999999999996,100.19000000000003,18.040550273696343,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10004669,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,0.35,10,0.04,4.56,0.46,1.54,0.14,1302.857142857143,0.034999999999999996,100.54000000000002,18.10357245750504,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,0.34,2,0.17,1.13,0.57,0.69,0.0,332.3529411764705,0.17,100.88000000000002,18.164794007490638,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,0.34,9,0.04,4.01,0.45,1.92,0.21,1179.4117647058822,0.03777777777777778,101.22000000000003,18.226015557476234,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10001621,"Hamilton Beach Refrigerator, Black",Office Supplies,Appliances,0.34,5,0.07,2.13,0.43,1.08,0.25,626.470588235294,0.068,101.56000000000003,18.287237107461827,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10003541,"Bush Classic Bookcase, Metal",Furniture,Bookcases,0.34,7,0.05,3.23,0.46,1.0,0.08,950.0,0.04857142857142858,101.90000000000003,18.348458657447424,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10003160,"Brother Wireless Fax, Laser",Technology,Copiers,0.34,10,0.03,4.32,0.43,2.15,0.26,1270.5882352941176,0.034,102.24000000000004,18.40968020743302,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,0.34,12,0.03,5.41,0.45,2.54,0.08,1591.1764705882351,0.028333333333333335,102.58000000000004,18.470901757418616,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10003955,"Memorex Router, Erganomic",Technology,Accessories,0.34,10,0.03,4.61,0.46,3.08,0.07,1355.8823529411764,0.034,102.92000000000004,18.53212330740421,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000259,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,0.34,6,0.06,2.7,0.45,1.15,0.12,794.1176470588235,0.05666666666666667,103.26000000000005,18.593344857389805,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002300,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,0.34,7,0.05,3.3,0.47,1.85,0.2,970.5882352941176,0.04857142857142858,103.60000000000005,18.654566407375402,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000490,"Bush Library with Doors, Metal",Furniture,Bookcases,0.34,4,0.09,1.8,0.45,1.46,0.09,529.4117647058823,0.085,103.94000000000005,18.715787957360995,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10001553,"Sauder Library with Doors, Traditional",Furniture,Bookcases,0.33,4,0.08,1.75,0.44,1.23,0.03,530.3030303030303,0.0825,104.27000000000005,18.775208873523486,A - High Value,0.0,X - Stable Demand,AX
FUR-IKE-10001539,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,0.33,10,0.03,4.36,0.44,0.77,0.21,1321.2121212121212,0.033,104.60000000000005,18.834629789685977,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,0.33,8,0.04,3.57,0.45,2.08,0.22,1081.8181818181818,0.04125,104.93000000000005,18.894050705848464,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002031,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,0.33,6,0.05,2.68,0.45,1.08,0.17,812.1212121212121,0.055,105.26000000000005,18.95347162201095,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10000288,"Fellowes Lockers, Industrial",Office Supplies,Storage,0.33,14,0.02,6.32,0.45,2.31,0.21,1915.1515151515152,0.023571428571428573,105.59000000000005,19.01289253817344,A - High Value,0.0,X - Stable Demand,AX
FUR-BAR-10002449,"Barricks Training Table, Adjustable Height",Furniture,Tables,0.33,3,0.11,1.48,0.49,1.54,0.0,448.48484848484844,0.11,105.92000000000004,19.07231345433593,A - High Value,0.0,X - Stable Demand,AX
OFF-FEL-10001865,"Fellowes File Cart, Wire Frame",Office Supplies,Storage,0.33,20,0.02,8.87,0.44,3.15,0.11,2687.8787878787875,0.0165,106.25000000000004,19.131734370498418,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,0.33,5,0.07,2.27,0.45,0.62,0.14,687.8787878787879,0.066,106.58000000000004,19.19115528666091,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10003931,"Hewlett Fax Machine, High-Speed",Technology,Copiers,0.33,12,0.03,5.22,0.43,2.15,0.12,1581.8181818181818,0.0275,106.91000000000004,19.250576202823396,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10001178,"KitchenAid Stove, Red",Office Supplies,Appliances,0.33,3,0.11,1.38,0.46,1.0,0.27,418.1818181818182,0.11,107.24000000000004,19.309997118985887,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10004772,"Konica Inkjet, White",Technology,Machines,0.33,7,0.05,3.24,0.46,1.46,0.11,981.8181818181819,0.047142857142857146,107.57000000000004,19.369418035148374,A - High Value,0.0,X - Stable Demand,AX
